drivers/media/pci/saa7134/saa7134-alsa.o, 1
drivers/media/pci/saa7134/saa7134-core.o, 1
drivers/media/pci/saa7134/saa7134-go7007.o, 1
drivers/media/pci/saa7164/saa7164-buffer.o, 1
drivers/media/pci/smipcie/smipcie-main.o, 1
drivers/media/pci/solo6x10/solo6x10-g723.o, 1
drivers/media/pci/solo6x10/solo6x10-p2m.o, 1
drivers/media/pci/solo6x10/solo6x10-v4l2-enc.o, 1
drivers/media/pci/tw5864/tw5864-video.o, 1
drivers/media/pci/tw686x/tw686x-audio.o, 1
drivers/media/pci/tw686x/tw686x-video.o, 1
drivers/media/pci/tw68/tw68-risc.o, 1
drivers/media/pci/zoran/zoran_card.o, 1
drivers/media/platform/allegro-dvt/allegro-core.o, 1
drivers/media/platform/amphion/vpu_core.o, 1
drivers/media/platform/aspeed/aspeed-video.o, 1
drivers/media/platform/atmel/atmel-isi.o, 1
drivers/media/platform/chips-media/coda-bit.o, 1
drivers/media/platform/chips-media/coda-common.o, 1
drivers/media/platform/marvell/mcam-core.o, 1
drivers/media/platform/mediatek/mdp3/mtk-mdp3-cmdq.o, 1
drivers/media/platform/mediatek/mdp3/mtk-mdp3-vpu.o, 1
drivers/media/platform/mediatek/vcodec/mtk_vcodec_util.o, 1
drivers/media/platform/mediatek/vpu/mtk_vpu.o, 1
drivers/media/platform/nvidia/tegra-vde/vde.o, 2
drivers/media/platform/nxp/dw100/dw100.o, 1
drivers/media/platform/nxp/imx7-media-csi.o, 1
drivers/media/platform/nxp/imx8-isi/imx8-isi-video.o, 1
drivers/media/platform/nxp/imx-jpeg/mxc-jpeg.o, 1
drivers/media/platform/qcom/venus/helpers.o, 1
drivers/media/platform/qcom/venus/hfi_venus.o, 1
drivers/media/platform/renesas/rcar_drif.o, 1
drivers/media/platform/renesas/rcar_fdp1.o, 1
drivers/media/platform/renesas/rcar-vin/rcar-dma.o, 1
drivers/media/platform/renesas/rzg2l-cru/rzg2l-video.o, 1
drivers/media/platform/renesas/vsp1/vsp1_dl.o, 1
drivers/media/platform/renesas/vsp1/vsp1_drm.o, 1
drivers/media/platform/rockchip/rga/rga.o, 1
drivers/media/platform/rockchip/rkisp1/rkisp1-capture.o, 1
